sample_id,temperature_C,rpm,vibration_g,noise_dB,current_A,voltage_V,power_W,humidity_pct,failure_mode,health_status
1120,86.6,710.8,0.1018,38.67,0.2021,226.36,45.76,82.51,Electrical_Overheat,Critical
1121,65.05,588.1,0.1308,38.78,0.1986,221.53,43.99,87.65,Electrical_Overheat,Critical
1122,86.5,972.5,0.1195,37.24,0.3149,228.98,72.1,82.45,Electrical_Overheat,Critical
1123,95.0,731.6,0.1067,39.95,0.2243,227.69,51.07,87.51,Electrical_Overheat,Critical
1124,73.6,893.8,0.1316,37.64,0.2889,226.16,65.33,85.95,Electrical_Overheat,Critical
1125,95.0,867.3,0.1266,35.0,0.1944,234.59,45.61,88.7,Electrical_Overheat,Critical
1126,67.31,730.5,0.1166,37.58,0.2067,232.54,48.06,90.24,Electrical_Overheat,Critical
1127,88.31,625.9,0.1021,38.05,0.1,225.36,22.54,88.74,Electrical_Overheat,Critical
1128,94.71,1356.1,0.1079,38.23,0.3471,231.02,80.2,89.56,Electrical_Overheat,Critical
1129,84.26,891.3,0.1077,38.18,0.2448,234.82,57.49,87.37,Electrical_Overheat,Critical
1130,95.0,1228.2,0.1307,37.46,0.3398,232.51,79.0,86.1,Electrical_Overheat,Critical
1131,82.05,1109.7,0.0958,37.3,0.3248,226.32,73.51,89.63,Electrical_Overheat,Critical
1132,81.01,842.2,0.1193,38.02,0.2451,219.05,53.68,87.37,Electrical_Overheat,Critical
1133,90.56,932.6,0.1164,35.84,0.2757,228.62,63.03,87.51,Electrical_Overheat,Critical
1134,78.86,927.3,0.1349,35.34,0.2753,230.34,63.42,89.35,Electrical_Overheat,Critical
1135,70.49,1232.0,0.1233,38.66,0.3685,223.15,82.24,83.77,Electrical_Overheat,Critical
1136,74.68,1049.4,0.1277,38.69,0.2795,227.11,63.48,93.38,Electrical_Overheat,Critical
1137,95.0,754.7,0.1125,39.92,0.2,226.59,45.33,86.83,Electrical_Overheat,Critical
1138,84.35,963.3,0.1023,38.09,0.2799,233.94,65.49,88.28,Electrical_Overheat,Critical
1139,95.0,1044.8,0.1153,36.57,0.3041,236.27,71.86,87.63,Electrical_Overheat,Critical
1140,82.69,688.4,0.1312,35.37,0.1708,232.88,39.78,90.35,Electrical_Overheat,Critical
1141,95.0,988.9,0.1311,37.06,0.3184,226.57,72.14,89.12,Electrical_Overheat,Critical
1142,94.3,1142.2,0.1138,39.18,0.3532,232.74,82.21,87.61,Electrical_Overheat,Critical
1143,82.5,745.7,0.1076,40.83,0.1937,230.24,44.59,93.45,Electrical_Overheat,Critical
1144,77.35,770.5,0.1048,38.59,0.219,226.63,49.62,75.31,Electrical_Overheat,Critical
1145,66.94,1108.9,0.118,36.54,0.3791,237.46,90.02,92.65,Electrical_Overheat,Critical
1146,94.81,836.2,0.122,37.08,0.2484,223.31,55.46,91.39,Electrical_Overheat,Critical
1147,95.0,723.2,0.1412,37.13,0.2219,230.02,51.04,80.64,Electrical_Overheat,Critical
1148,68.67,1058.8,0.1218,37.84,0.2919,231.2,67.5,91.42,Electrical_Overheat,Critical
1149,83.55,1003.8,0.1288,40.31,0.2841,225.56,64.08,91.93,Electrical_Overheat,Critical
1150,79.93,917.0,0.1088,40.44,0.3093,229.8,71.08,89.99,Electrical_Overheat,Critical
1151,94.79,1102.4,0.1206,38.22,0.3247,231.73,75.24,81.72,Electrical_Overheat,Critical
1152,84.06,1115.2,0.122,38.8,0.3233,228.22,73.79,90.46,Electrical_Overheat,Critical
1153,95.0,885.1,0.118,37.21,0.2584,229.36,59.26,91.73,Electrical_Overheat,Critical
1154,83.38,1255.4,0.1197,35.74,0.4367,227.53,99.36,85.57,Electrical_Overheat,Critical
1155,72.99,1185.0,0.1218,41.39,0.3467,230.99,80.09,89.52,Electrical_Overheat,Critical
1156,82.35,542.8,0.1269,35.0,0.1353,225.86,30.56,86.42,Electrical_Overheat,Critical
1157,83.69,714.6,0.1368,35.53,0.1903,225.44,42.89,91.25,Electrical_Overheat,Critical
1158,94.48,494.0,0.0874,41.4,0.1657,227.1,37.64,86.58,Electrical_Overheat,Critical
1159,83.51,841.6,0.136,38.53,0.2059,232.92,47.95,85.54,Electrical_Overheat,Critical
1160,93.43,682.0,0.0954,36.68,0.2114,218.26,46.14,87.65,Electrical_Overheat,Critical
1161,78.43,753.4,0.1244,39.6,0.1997,222.45,44.42,82.57,Electrical_Overheat,Critical
1162,84.47,1096.3,0.1538,39.75,0.2683,238.38,63.95,87.26,Electrical_Overheat,Critical
1163,78.49,584.1,0.1194,36.35,0.1432,228.38,32.71,89.21,Electrical_Overheat,Critical
1164,77.74,923.4,0.1226,37.64,0.2701,224.96,60.76,91.19,Electrical_Overheat,Critical
1165,95.0,922.3,0.1155,39.92,0.3076,230.97,71.06,88.77,Electrical_Overheat,Critical
1166,79.34,885.2,0.1296,37.18,0.2835,223.07,63.24,82.21,Electrical_Overheat,Critical
1167,83.83,923.5,0.1252,38.96,0.2612,216.49,56.55,93.07,Electrical_Overheat,Critical
1168,95.0,498.2,0.1103,40.8,0.1722,228.77,39.4,93.4,Electrical_Overheat,Critical
1169,95.0,754.3,0.1184,35.0,0.2101,223.35,46.93,88.24,Electrical_Overheat,Critical
1170,95.0,636.0,0.1337,42.76,0.1982,238.46,47.27,87.64,Electrical_Overheat,Critical
1171,95.0,903.8,0.1268,41.56,0.2621,221.02,57.93,81.99,Electrical_Overheat,Critical
1172,74.25,628.9,0.1008,37.07,0.1463,222.94,32.61,87.85,Electrical_Overheat,Critical
1173,91.54,1042.5,0.1059,37.7,0.2647,226.45,59.93,83.17,Electrical_Overheat,Critical
1174,95.0,1045.1,0.1294,36.12,0.3174,219.34,69.61,81.36,Electrical_Overheat,Critical
1175,86.43,741.6,0.0912,37.14,0.2356,235.95,55.6,84.11,Electrical_Overheat,Critical
1176,92.13,926.2,0.1249,38.16,0.2412,227.92,54.96,89.4,Electrical_Overheat,Critical
1177,95.0,924.5,0.1009,37.91,0.2965,223.05,66.14,89.38,Electrical_Overheat,Critical
1178,95.0,1057.0,0.1075,41.82,0.3162,229.24,72.48,88.18,Electrical_Overheat,Critical
1179,95.0,675.9,0.0997,36.37,0.2303,227.73,52.44,91.67,Electrical_Overheat,Critical
1180,95.0,1007.9,0.1235,38.43,0.3242,225.48,73.09,91.25,Electrical_Overheat,Critical
1181,84.16,663.0,0.136,35.17,0.189,220.96,41.76,88.6,Electrical_Overheat,Critical
1182,90.59,1039.9,0.125,39.03,0.3486,219.82,76.63,88.06,Electrical_Overheat,Critical
1183,95.0,1091.3,0.1266,36.33,0.2871,237.93,68.32,88.31,Electrical_Overheat,Critical
1184,95.0,779.5,0.1224,40.28,0.2936,220.24,64.66,87.22,Electrical_Overheat,Critical
1185,90.64,1119.4,0.1298,38.03,0.3022,235.49,71.15,79.32,Electrical_Overheat,Critical
1186,73.72,616.7,0.1267,36.23,0.1785,222.78,39.77,92.23,Electrical_Overheat,Critical
1187,95.0,1097.9,0.081,35.1,0.3045,230.95,70.33,89.35,Electrical_Overheat,Critical
1188,86.85,1158.9,0.133,36.92,0.3276,229.33,75.12,83.06,Electrical_Overheat,Critical
1189,79.73,962.2,0.1315,38.89,0.3617,230.33,83.3,93.37,Electrical_Overheat,Critical
1190,95.0,864.8,0.1148,39.18,0.2394,230.66,55.22,85.5,Electrical_Overheat,Critical
1191,95.0,956.2,0.0916,37.69,0.3025,218.94,66.23,87.38,Electrical_Overheat,Critical
1192,89.29,791.3,0.1235,40.0,0.2243,223.62,50.15,91.79,Electrical_Overheat,Critical
1193,95.0,1372.4,0.1247,36.66,0.4262,220.16,93.84,88.66,Electrical_Overheat,Critical
1194,95.0,794.4,0.1137,35.0,0.2166,227.95,49.38,93.01,Electrical_Overheat,Critical
1195,95.0,1137.1,0.1227,38.96,0.3388,220.38,74.66,86.43,Electrical_Overheat,Critical
1196,87.16,766.6,0.1354,40.58,0.241,217.09,52.32,94.4,Electrical_Overheat,Critical
1197,81.94,1187.4,0.1544,40.6,0.3263,225.81,73.69,84.77,Electrical_Overheat,Critical
1198,83.77,1262.2,0.1221,36.4,0.4446,215.95,96.0,92.94,Electrical_Overheat,Critical
1199,95.0,969.5,0.1248,37.62,0.3016,228.29,68.86,78.97,Electrical_Overheat,Critical
1200,95.0,951.6,0.1082,39.67,0.2713,220.71,59.88,83.51,Electrical_Overheat,Critical
1201,84.14,727.8,0.1128,37.49,0.193,222.8,42.99,88.96,Electrical_Overheat,Critical
1202,95.0,706.4,0.118,38.67,0.2086,215.6,44.97,86.24,Electrical_Overheat,Critical
1203,82.54,953.6,0.1369,37.34,0.2445,235.25,57.51,87.51,Electrical_Overheat,Critical
1204,95.0,1162.5,0.1318,36.74,0.3884,219.69,85.33,87.96,Electrical_Overheat,Critical
1205,95.0,801.3,0.1477,37.05,0.2457,225.18,55.32,83.16,Electrical_Overheat,Critical
1206,95.0,1297.4,0.0986,40.04,0.376,218.04,81.98,83.45,Electrical_Overheat,Critical
1207,86.66,790.2,0.101,38.52,0.2594,222.82,57.81,88.71,Electrical_Overheat,Critical
1208,86.95,941.3,0.1358,40.56,0.2546,235.76,60.01,85.2,Electrical_Overheat,Critical
1209,93.48,941.8,0.1408,39.34,0.2427,228.49,55.44,93.03,Electrical_Overheat,Critical
1210,95.0,881.7,0.1205,41.1,0.2536,223.38,56.64,87.05,Electrical_Overheat,Critical
1211,80.88,532.1,0.08,39.82,0.1587,226.83,36.01,90.6,Electrical_Overheat,Critical
1212,72.3,788.6,0.1093,39.73,0.2447,224.2,54.86,89.53,Electrical_Overheat,Critical
1213,95.0,935.9,0.1248,38.31,0.2321,226.54,52.57,85.46,Electrical_Overheat,Critical
1214,95.0,882.7,0.1071,43.36,0.2448,230.72,56.48,80.08,Electrical_Overheat,Critical
1215,95.0,1014.5,0.1227,38.68,0.2105,225.34,47.43,92.42,Electrical_Overheat,Critical
1216,78.43,1036.2,0.1473,35.31,0.2695,228.1,61.47,83.98,Electrical_Overheat,Critical
1217,95.0,856.8,0.1405,38.93,0.2697,228.18,61.54,86.23,Electrical_Overheat,Critical
1218,95.0,726.8,0.1316,36.91,0.2386,225.37,53.77,87.21,Electrical_Overheat,Critical
1219,95.0,1178.7,0.1191,40.14,0.3121,223.32,69.71,87.6,Electrical_Overheat,Critical
1220,94.38,656.0,0.1129,39.67,0.1823,224.37,40.91,91.55,Electrical_Overheat,Critical
1221,95.0,792.8,0.1309,38.19,0.232,230.5,53.46,87.82,Electrical_Overheat,Critical
1222,88.95,747.0,0.1204,37.07,0.2477,230.91,57.21,87.3,Electrical_Overheat,Critical
1223,95.0,1034.4,0.1209,38.74,0.3441,221.31,76.14,91.77,Electrical_Overheat,Critical
1224,80.16,1137.1,0.0977,37.46,0.3359,225.7,75.81,90.14,Electrical_Overheat,Critical
1225,76.59,868.7,0.1097,39.77,0.2462,223.24,54.95,84.93,Electrical_Overheat,Critical
1226,93.33,941.4,0.1308,39.4,0.2346,231.0,54.18,83.33,Electrical_Overheat,Critical
1227,62.56,977.2,0.1042,43.24,0.288,224.64,64.7,84.59,Electrical_Overheat,Critical
1228,95.0,1224.7,0.1238,37.78,0.4147,238.0,98.7,87.61,Electrical_Overheat,Critical
1229,73.72,580.8,0.1259,38.01,0.2051,228.09,46.79,82.94,Electrical_Overheat,Critical
1230,95.0,1034.0,0.1268,38.25,0.3064,232.91,71.37,88.15,Electrical_Overheat,Critical
1231,95.0,967.8,0.128,38.32,0.2907,221.93,64.51,87.3,Electrical_Overheat,Critical
1232,95.0,833.2,0.129,40.16,0.224,227.06,50.85,77.88,Electrical_Overheat,Critical
1233,95.0,958.7,0.111,38.05,0.2697,230.08,62.06,82.32,Electrical_Overheat,Critical
1234,95.0,1033.3,0.0989,41.69,0.3055,221.83,67.77,76.55,Electrical_Overheat,Critical
1235,93.06,1005.0,0.1074,39.44,0.2973,227.1,67.51,86.46,Electrical_Overheat,Critical
1236,95.0,1288.5,0.1305,37.72,0.4038,232.26,93.79,91.99,Electrical_Overheat,Critical
1237,95.0,922.9,0.1027,37.3,0.2958,225.36,66.67,80.43,Electrical_Overheat,Critical
1238,95.0,904.8,0.105,40.18,0.2783,222.74,62.0,82.64,Electrical_Overheat,Critical
1239,95.0,867.4,0.105,38.55,0.2253,236.01,53.17,87.16,Electrical_Overheat,Critical
1240,95.0,999.5,0.0935,38.51,0.2649,221.14,58.58,83.65,Electrical_Overheat,Critical
1241,95.0,894.2,0.1035,37.53,0.2362,227.78,53.81,83.63,Electrical_Overheat,Critical
1242,95.0,902.4,0.1344,38.4,0.2697,223.46,60.27,89.91,Electrical_Overheat,Critical
1243,95.0,903.2,0.1097,37.47,0.2073,222.32,46.08,85.87,Electrical_Overheat,Critical
1244,88.27,875.8,0.0949,40.7,0.2553,230.71,58.89,82.0,Electrical_Overheat,Critical
1245,93.56,790.4,0.1126,39.66,0.2696,225.97,60.92,79.66,Electrical_Overheat,Critical
1246,87.18,975.3,0.1273,38.22,0.3029,229.03,69.38,96.41,Electrical_Overheat,Critical
1247,95.0,848.7,0.0937,38.19,0.2378,215.72,51.3,92.2,Electrical_Overheat,Critical
1248,84.74,1010.5,0.1337,38.65,0.2754,229.52,63.2,86.04,Electrical_Overheat,Critical
1249,95.0,919.9,0.0993,38.49,0.2906,223.4,64.93,88.14,Electrical_Overheat,Critical
1250,95.0,830.4,0.1143,36.95,0.2507,217.61,54.55,85.89,Electrical_Overheat,Critical
1251,95.0,1181.7,0.1141,35.43,0.3378,236.42,79.87,89.79,Electrical_Overheat,Critical
1252,84.96,881.6,0.1119,37.21,0.2408,230.01,55.39,84.47,Electrical_Overheat,Critical
1253,95.0,1012.1,0.1191,38.29,0.2973,228.14,67.83,85.68,Electrical_Overheat,Critical
1254,95.0,774.0,0.1312,37.31,0.2174,233.25,50.7,89.58,Electrical_Overheat,Critical
1255,58.41,535.4,0.1194,39.82,0.1779,228.24,40.6,93.47,Electrical_Overheat,Critical
1256,83.79,797.9,0.1113,38.13,0.2671,223.01,59.57,90.69,Electrical_Overheat,Critical
1257,95.0,515.3,0.1266,41.53,0.1124,226.13,25.42,92.61,Electrical_Overheat,Critical
1258,95.0,857.4,0.123,37.59,0.2161,223.61,48.32,86.58,Electrical_Overheat,Critical
1259,95.0,1164.4,0.1104,38.73,0.377,224.5,84.63,85.37,Electrical_Overheat,Critical
1260,95.0,737.0,0.1206,38.03,0.2196,220.71,48.46,80.24,Electrical_Overheat,Critical
1261,86.55,520.9,0.1092,39.21,0.1206,222.15,26.79,88.08,Electrical_Overheat,Critical
1262,93.51,1170.0,0.1076,40.22,0.3685,231.47,85.3,89.28,Electrical_Overheat,Critical
1263,95.0,814.4,0.1316,39.48,0.247,228.66,56.48,86.63,Electrical_Overheat,Critical
1264,95.0,897.2,0.1264,35.22,0.3227,224.48,72.45,84.77,Electrical_Overheat,Critical
1265,95.0,1041.9,0.1311,39.31,0.2974,221.86,65.97,92.65,Electrical_Overheat,Critical
1266,94.49,994.2,0.1291,36.87,0.3207,224.97,72.15,90.26,Electrical_Overheat,Critical
1267,95.0,1035.1,0.1073,38.0,0.2618,218.58,57.22,92.92,Electrical_Overheat,Critical
1268,95.0,1062.1,0.1344,39.61,0.3485,227.63,79.32,84.08,Electrical_Overheat,Critical
1269,95.0,585.7,0.1157,36.69,0.197,231.73,45.65,85.04,Electrical_Overheat,Critical
1270,95.0,645.4,0.1334,40.37,0.2327,238.83,55.58,92.49,Electrical_Overheat,Critical
1271,92.21,1110.8,0.1182,37.93,0.3548,221.48,78.57,87.62,Electrical_Overheat,Critical
1272,95.0,759.3,0.1245,42.01,0.2187,231.52,50.64,85.58,Electrical_Overheat,Critical
1273,82.2,778.9,0.1249,38.61,0.1947,223.46,43.52,85.85,Electrical_Overheat,Critical
1274,84.98,672.7,0.1317,41.26,0.1795,221.36,39.74,87.76,Electrical_Overheat,Critical
1275,77.51,827.1,0.0965,40.44,0.1924,221.36,42.6,91.71,Electrical_Overheat,Critical
1276,95.0,837.1,0.0974,37.51,0.2186,227.7,49.79,87.17,Electrical_Overheat,Critical
1277,87.32,731.3,0.1297,36.4,0.2251,222.35,50.05,90.88,Electrical_Overheat,Critical
1278,95.0,710.4,0.1251,38.68,0.2059,223.97,46.11,89.62,Electrical_Overheat,Critical
1279,95.0,957.4,0.1089,37.56,0.273,224.8,61.38,84.37,Electrical_Overheat,Critical
1280,95.0,754.6,0.1252,41.05,0.1981,223.3,44.24,84.37,Electrical_Overheat,Critical
1281,95.0,790.9,0.0998,38.1,0.1816,222.94,40.48,86.04,Electrical_Overheat,Critical
1282,71.98,506.5,0.1669,38.01,0.1528,214.85,32.82,82.59,Electrical_Overheat,Critical
1283,95.0,1248.9,0.1388,36.24,0.3748,227.43,85.23,85.79,Electrical_Overheat,Critical
1284,91.8,1069.5,0.1289,39.18,0.2845,227.34,64.67,93.7,Electrical_Overheat,Critical
1285,94.3,810.9,0.1211,36.6,0.2217,223.01,49.45,87.68,Electrical_Overheat,Critical
1286,87.97,738.2,0.1111,39.21,0.258,228.8,59.04,84.81,Electrical_Overheat,Critical
1287,95.0,902.0,0.1012,39.44,0.2952,233.98,69.07,95.27,Electrical_Overheat,Critical
1288,95.0,897.0,0.1184,37.29,0.2205,227.12,50.08,84.17,Electrical_Overheat,Critical
1289,88.33,670.3,0.1076,40.05,0.1932,233.65,45.13,84.05,Electrical_Overheat,Critical
1290,90.17,440.9,0.1085,38.06,0.1689,238.19,40.23,92.59,Electrical_Overheat,Critical
1291,95.0,805.3,0.0996,36.12,0.2289,239.65,54.85,90.38,Electrical_Overheat,Critical
1292,65.53,618.6,0.1236,41.0,0.173,221.06,38.24,87.29,Electrical_Overheat,Critical
1293,77.64,930.8,0.1146,37.01,0.3018,221.08,66.72,91.04,Electrical_Overheat,Critical
1294,95.0,932.1,0.1277,39.32,0.2992,224.78,67.25,88.97,Electrical_Overheat,Critical
1295,95.0,724.8,0.1266,39.19,0.2373,227.64,54.02,83.17,Electrical_Overheat,Critical
1296,89.95,803.8,0.1233,39.13,0.2272,234.93,53.37,78.45,Electrical_Overheat,Critical
1297,74.21,1217.3,0.1582,39.1,0.3734,230.14,85.94,85.59,Electrical_Overheat,Critical
1298,95.0,1039.5,0.1318,36.93,0.3446,220.98,76.15,92.03,Electrical_Overheat,Critical
1299,95.0,818.6,0.1019,41.23,0.2374,223.94,53.16,86.13,Electrical_Overheat,Critical
1300,95.0,827.4,0.1431,42.22,0.2165,230.12,49.82,92.04,Electrical_Overheat,Critical
1301,95.0,1121.4,0.1168,40.24,0.3627,226.53,82.17,79.6,Electrical_Overheat,Critical
1302,95.0,1268.2,0.1186,37.13,0.3578,220.69,78.97,90.78,Electrical_Overheat,Critical
1303,95.0,1280.7,0.1285,38.9,0.3141,232.78,73.11,94.22,Electrical_Overheat,Critical
1304,95.0,832.6,0.1317,38.07,0.2831,239.55,67.81,93.82,Electrical_Overheat,Critical
1305,95.0,850.7,0.1332,41.84,0.278,219.14,60.91,82.31,Electrical_Overheat,Critical
1306,88.44,714.8,0.1455,40.52,0.2282,234.02,53.4,91.76,Electrical_Overheat,Critical
1307,95.0,921.2,0.1295,41.78,0.2713,224.66,60.95,94.8,Electrical_Overheat,Critical
1308,95.0,706.7,0.119,37.27,0.2521,225.33,56.81,87.91,Electrical_Overheat,Critical
1309,95.0,805.2,0.1124,40.28,0.2697,228.35,61.59,82.13,Electrical_Overheat,Critical
1310,91.47,1026.2,0.1181,36.3,0.3422,220.97,75.62,91.03,Electrical_Overheat,Critical
1311,95.0,970.2,0.1413,35.93,0.3022,226.81,68.55,91.91,Electrical_Overheat,Critical
1312,95.0,574.1,0.1001,37.86,0.1708,218.94,37.4,87.26,Electrical_Overheat,Critical
1313,95.0,1182.7,0.1082,40.94,0.3339,229.38,76.59,83.16,Electrical_Overheat,Critical
1314,95.0,704.3,0.1169,36.9,0.1703,238.17,40.55,91.63,Electrical_Overheat,Critical
1315,95.0,727.0,0.108,38.47,0.226,223.8,50.57,84.8,Electrical_Overheat,Critical
1316,95.0,677.0,0.1141,40.42,0.2137,226.16,48.32,89.35,Electrical_Overheat,Critical
1317,95.0,781.0,0.146,39.87,0.2181,226.4,49.38,93.88,Electrical_Overheat,Critical
1318,95.0,738.6,0.1157,42.08,0.2324,231.93,53.91,81.33,Electrical_Overheat,Critical
1319,79.6,743.0,0.1259,38.51,0.2075,229.03,47.52,91.34,Electrical_Overheat,Critical
1320,95.0,456.4,0.0962,37.79,0.1572,231.6,36.4,86.99,Electrical_Overheat,Critical
1321,95.0,923.4,0.1042,36.73,0.2449,224.47,54.97,87.1,Electrical_Overheat,Critical
1322,95.0,941.8,0.1334,37.91,0.2455,229.17,56.25,89.81,Electrical_Overheat,Critical
1323,95.0,1304.0,0.144,36.72,0.3737,210.16,78.53,84.79,Electrical_Overheat,Critical
1324,95.0,987.5,0.1232,35.6,0.311,230.34,71.63,83.22,Electrical_Overheat,Critical
1325,95.0,810.6,0.1156,41.67,0.2043,220.91,45.14,80.84,Electrical_Overheat,Critical
1326,84.42,683.9,0.1271,38.58,0.2285,225.36,51.51,92.6,Electrical_Overheat,Critical
1327,95.0,882.7,0.0827,42.69,0.2119,230.73,48.9,86.35,Electrical_Overheat,Critical
1328,95.0,980.8,0.1233,37.14,0.2792,219.32,61.24,90.02,Electrical_Overheat,Critical
1329,95.0,809.4,0.105,37.81,0.1969,232.45,45.77,85.91,Electrical_Overheat,Critical
1330,95.0,911.0,0.1314,37.25,0.1934,226.38,43.78,83.27,Electrical_Overheat,Critical
1331,95.0,1241.5,0.0885,37.46,0.3723,234.27,87.21,90.34,Electrical_Overheat,Critical
1332,87.16,830.9,0.111,39.91,0.2374,222.49,52.82,89.08,Electrical_Overheat,Critical
1333,95.0,560.4,0.1194,39.42,0.1247,217.94,27.18,86.88,Electrical_Overheat,Critical
1334,95.0,1057.2,0.1091,39.91,0.294,226.86,66.71,88.98,Electrical_Overheat,Critical
1335,95.0,956.6,0.1146,40.67,0.2912,229.94,66.97,84.05,Electrical_Overheat,Critical
1336,95.0,592.4,0.133,40.29,0.1626,230.35,37.45,91.94,Electrical_Overheat,Critical
1337,95.0,977.0,0.1196,36.87,0.2794,221.32,61.85,92.84,Electrical_Overheat,Critical
1338,95.0,720.4,0.1066,37.65,0.1991,218.88,43.57,90.76,Electrical_Overheat,Critical
1339,84.39,979.4,0.1335,38.7,0.2695,225.44,60.76,86.35,Electrical_Overheat,Critical
1340,81.04,1243.3,0.1236,44.52,0.3461,229.58,79.47,88.03,Electrical_Overheat,Critical
1341,95.0,868.1,0.1242,39.75,0.2359,229.33,54.1,93.92,Electrical_Overheat,Critical
1342,95.0,1095.0,0.1072,38.67,0.2985,234.86,70.11,92.8,Electrical_Overheat,Critical
1343,95.0,678.9,0.0834,39.59,0.1698,225.13,38.23,95.58,Electrical_Overheat,Critical
1344,88.59,626.5,0.107,37.53,0.1722,217.78,37.5,84.76,Electrical_Overheat,Critical
1345,95.0,1263.1,0.1055,38.92,0.3507,232.98,81.7,84.41,Electrical_Overheat,Critical
1346,92.51,955.4,0.1112,40.04,0.249,227.98,56.76,88.32,Electrical_Overheat,Critical
1347,95.0,1014.6,0.1079,38.45,0.3171,228.41,72.44,89.39,Electrical_Overheat,Critical
1348,95.0,1107.4,0.1216,37.28,0.3571,230.84,82.44,87.25,Electrical_Overheat,Critical
1349,95.0,805.0,0.1327,38.37,0.2348,233.32,54.78,86.28,Electrical_Overheat,Critical
1350,95.0,1048.5,0.1355,37.98,0.3077,226.88,69.8,92.74,Electrical_Overheat,Critical
1351,95.0,1021.2,0.132,36.31,0.2787,232.88,64.9,87.45,Electrical_Overheat,Critical
1352,95.0,666.9,0.1071,37.58,0.2241,229.76,51.49,83.06,Electrical_Overheat,Critical
1353,95.0,1172.3,0.1208,36.25,0.3901,223.72,87.27,83.51,Electrical_Overheat,Critical
1354,87.28,1135.2,0.1425,36.5,0.3266,225.83,73.75,88.76,Electrical_Overheat,Critical
1355,95.0,668.9,0.0972,36.66,0.1807,230.08,41.57,99.0,Electrical_Overheat,Critical
1356,95.0,936.1,0.1394,40.04,0.2825,223.46,63.12,83.99,Electrical_Overheat,Critical
1357,95.0,858.4,0.1057,40.91,0.2539,231.43,58.77,86.57,Electrical_Overheat,Critical
1358,95.0,1155.3,0.1242,36.02,0.3231,227.79,73.6,97.18,Electrical_Overheat,Critical
1359,85.23,646.1,0.1259,41.05,0.2015,228.91,46.12,85.91,Electrical_Overheat,Critical
1360,90.2,1500.0,0.1227,36.68,0.4635,234.2,108.55,89.58,Electrical_Overheat,Critical
1361,95.0,868.6,0.152,39.71,0.2316,228.78,52.98,95.12,Electrical_Overheat,Critical
1362,77.41,1032.9,0.1157,38.92,0.3717,227.36,84.51,84.09,Electrical_Overheat,Critical
1363,95.0,1149.7,0.0964,39.53,0.2929,226.59,66.36,86.59,Electrical_Overheat,Critical
1364,95.0,864.7,0.1251,36.62,0.2286,226.33,51.74,85.91,Electrical_Overheat,Critical
1365,95.0,879.3,0.1176,35.57,0.2629,228.56,60.1,81.88,Electrical_Overheat,Critical
1366,95.0,809.5,0.128,37.2,0.2984,233.82,69.76,93.92,Electrical_Overheat,Critical
1367,95.0,740.6,0.1327,39.19,0.2004,223.94,44.88,85.52,Electrical_Overheat,Critical
1368,95.0,948.9,0.1195,41.66,0.2472,223.56,55.27,84.38,Electrical_Overheat,Critical
1369,95.0,875.7,0.1263,36.84,0.2706,233.43,63.17,86.07,Electrical_Overheat,Critical
1370,95.0,808.3,0.1221,38.34,0.2289,224.17,51.31,91.42,Electrical_Overheat,Critical
1371,95.0,818.8,0.1457,37.29,0.2573,228.08,58.68,88.24,Electrical_Overheat,Critical
1372,95.0,1003.7,0.1147,38.47,0.2908,224.04,65.15,84.71,Electrical_Overheat,Critical
1373,95.0,756.4,0.1101,35.38,0.1969,218.6,43.04,89.4,Electrical_Overheat,Critical
1374,90.4,855.5,0.1327,40.92,0.3146,227.99,71.73,90.97,Electrical_Overheat,Critical
1375,95.0,1061.8,0.1066,38.54,0.2278,232.58,52.99,87.71,Electrical_Overheat,Critical
1376,95.0,944.5,0.1256,39.98,0.3259,226.69,73.88,86.88,Electrical_Overheat,Critical
1377,80.13,711.1,0.1176,38.12,0.2333,219.59,51.22,91.76,Electrical_Overheat,Critical
1378,95.0,895.7,0.1185,38.81,0.2406,227.55,54.75,87.1,Electrical_Overheat,Critical
1379,88.99,978.7,0.155,40.32,0.3373,223.22,75.3,94.07,Electrical_Overheat,Critical
1380,95.0,1078.1,0.1377,38.71,0.2764,213.9,59.13,84.85,Electrical_Overheat,Critical
1381,80.43,764.0,0.1347,38.77,0.2508,226.6,56.82,84.75,Electrical_Overheat,Critical
1382,95.0,799.5,0.1276,37.22,0.1755,229.59,40.29,84.28,Electrical_Overheat,Critical
1383,95.0,774.9,0.1101,37.64,0.1943,232.89,45.24,86.87,Electrical_Overheat,Critical
1384,94.37,783.8,0.1238,36.86,0.1968,235.78,46.4,87.81,Electrical_Overheat,Critical
1385,95.0,972.9,0.1284,37.31,0.263,230.25,60.55,82.63,Electrical_Overheat,Critical
1386,95.0,1007.0,0.1229,40.52,0.294,231.67,68.12,88.18,Electrical_Overheat,Critical
1387,95.0,1089.2,0.1214,41.42,0.2948,220.58,65.02,90.0,Electrical_Overheat,Critical
1388,95.0,883.6,0.1143,36.48,0.2013,235.11,47.33,82.08,Electrical_Overheat,Critical
1389,85.85,647.0,0.1239,39.14,0.2016,233.34,47.03,85.77,Electrical_Overheat,Critical
1390,89.21,1020.5,0.1124,37.99,0.299,225.16,67.32,90.01,Electrical_Overheat,Critical
1391,95.0,928.6,0.1301,40.76,0.2822,230.41,65.02,83.55,Electrical_Overheat,Critical
